X_test,y_test,y_pred,y_pred_proba
951,1,1,0.58961093
964,1,1,0.70032847
974,1,1,0.7025072
977,0,0,0.17559217
986,1,1,0.701572
996,0,0,0.14222391
1000,1,1,0.7073154
1004,1,1,0.71162266
1008,1,1,0.69795763
1011,1,1,0.691269
1012,1,1,0.6995058
1019,0,0,0.14222443
1021,1,1,0.699788
1029,1,1,0.7034203
1032,1,1,0.6989457
1049,0,0,0.16826107
1054,1,1,0.6981977
1055,0,0,0.17928007
1056,1,1,0.71211475
1057,1,1,0.6868146
1061,1,1,0.69625473
1062,1,1,0.68839616
1064,1,1,0.6953723
1066,0,0,0.188867
1070,1,1,0.699346
1078,1,1,0.6582757
1090,1,1,0.6719828
1091,1,1,0.69078887
1093,1,1,0.6608574
1096,1,1,0.58968693
1099,1,1,0.69167936
1104,1,1,0.6729598
1108,1,1,0.6931093
1113,1,1,0.6389503
1114,1,1,0.65910584
1115,1,1,0.6354056
1116,1,1,0.68814653
1119,1,1,0.70419955
1122,1,1,0.6698301
1123,1,1,0.6846519
1124,1,1,0.67928857
1125,0,0,0.14222443
1128,1,1,0.66177523
1131,1,1,0.5888848
1134,1,1,0.67348045
1144,1,1,0.6408364
1146,1,1,0.6549434
1150,0,0,0.14224532
1155,1,1,0.6789891
1160,1,1,0.70585895
1161,1,1,0.6993679
1165,1,1,0.65642524
1166,1,1,0.6621048
1170,1,1,0.5935321
1171,1,1,0.67748827
1178,1,1,0.6716917
1186,1,1,0.65659016
1192,1,1,0.6675244
1196,1,1,0.71141285
1197,1,1,0.67830974
1198,1,1,0.6887061
1201,1,1,0.6643747
1204,1,1,0.69035256
1207,1,1,0.6760343
1209,1,1,0.67537314
1217,1,1,0.67323494
1224,1,1,0.6651615
1227,0,0,0.14224532
1228,1,1,0.67585146
1232,0,0,0.15888624
1233,1,1,0.6622396
1234,1,1,0.6618688
1239,1,1,0.6599782
1245,1,1,0.6592472
1246,1,1,0.68014425
1251,0,0,0.14222443
1258,0,0,0.17754303
1274,1,1,0.6660806
1279,1,1,0.6860328
1283,1,1,0.6696959
1291,1,1,0.6914755
1311,1,1,0.67385805
1314,0,0,0.14224532
1323,1,1,0.67974406
1335,0,0,0.17429933
1342,1,1,0.61900413
1357,1,1,0.6774655
1361,0,0,0.1494633
1365,1,1,0.68157434
1377,1,1,0.67851734
1379,1,1,0.66537607
1382,1,1,0.6648712
1384,1,1,0.6974911
1387,1,1,0.6679009
1396,0,0,0.15695086
1407,1,1,0.68561983
1409,0,0,0.14222363
1414,1,1,0.62088746
1422,0,0,0.14224532
1424,1,1,0.68838525
1444,1,1,0.6914368
1445,1,1,0.67433524
1452,1,1,0.6927768
1454,0,0,0.1638281
1457,1,1,0.70721966
1459,1,1,0.692836
1461,1,1,0.6978912
1470,0,0,0.14364967
1471,1,1,0.68731123
1487,1,1,0.6767262
1499,1,1,0.65604764
1503,1,1,0.7121866
1504,1,1,0.67110056
1513,1,1,0.6807856
1516,0,0,0.15083155
1517,0,0,0.14231719
1518,1,1,0.68634653
1527,1,1,0.6800683
1530,1,1,0.7032091
1531,1,1,0.6643532
1533,1,1,0.6966226
1537,0,0,0.1423781
1539,1,1,0.6798968
1548,1,1,0.7087026
1550,1,1,0.68480396
1557,1,1,0.6635657
1559,1,1,0.6784147
1565,0,0,0.16322257
1568,1,1,0.6814974
1569,1,1,0.6672645
1579,1,1,0.7038951
1581,1,1,0.7034397
1582,0,0,0.19455612
1588,0,0,0.14224532
1590,1,1,0.6988343
1598,1,1,0.69725007
1602,1,1,0.69447
1607,1,1,0.6959682
1608,1,1,0.69680536
1610,1,1,0.691888
1614,0,0,0.14378786
1615,1,1,0.6945496
1618,0,0,0.15044557
1626,1,1,0.6994649
1634,1,1,0.67862874
1642,1,1,0.6622554
1643,1,1,0.6903209
1645,1,1,0.6954375
1654,0,0,0.14224532
1655,1,1,0.70849216
1662,1,1,0.69427246
1668,1,1,0.69141895
1679,1,1,0.6945912
1702,1,1,0.6871457
1705,1,1,0.68473613
1708,1,1,0.6884632
1714,1,1,0.6689519
1725,1,1,0.69256777
1727,1,1,0.67458665
1733,1,1,0.7109739
1734,1,1,0.6762002
1743,1,1,0.6950766
1757,1,1,0.6772377
1764,1,1,0.67055786
1765,1,1,0.67870384
1782,0,0,0.16229817
1785,1,1,0.6775401
1790,1,1,0.68465704
1792,1,1,0.6726336
1807,0,0,0.14224532
1808,1,1,0.7111563
1811,1,1,0.67823076
1812,1,1,0.63507134
1813,1,1,0.67756724
1824,1,1,0.6734018
1834,1,1,0.69222486
1844,0,0,0.19357373
1846,1,1,0.68489826
1847,1,1,0.6667231
1852,1,1,0.67545944
1857,1,1,0.6642268
1863,1,1,0.708238
1866,1,1,0.6446328
1867,0,0,0.14222363
1869,1,1,0.64410114
1874,0,0,0.19403121
1878,1,1,0.6749957
1888,1,1,0.63030565
1899,1,1,0.62336373
1907,1,1,0.6561503
1921,1,1,0.64472914
1924,1,1,0.62304235
1927,1,1,0.62306553
1930,0,0,0.14224532
1936,1,1,0.6653276
1939,1,1,0.64430207
1953,0,0,0.14224532
1958,0,0,0.23724331
1962,1,1,0.6214475
1973,1,1,0.6419001
1976,1,1,0.6627512
1978,1,1,0.6821211
1980,1,1,0.6248988
1981,1,1,0.6210918
1991,1,1,0.6591101
1993,1,1,0.6247567
1999,1,1,0.6240111
2003,1,1,0.7039947
2006,1,1,0.6436559
2010,1,1,0.65350735
2011,1,1,0.6619242
2013,1,1,0.6620345
2024,1,1,0.6384019
2025,1,1,0.64449954
2026,1,1,0.63920933
2029,1,1,0.6395512
2032,1,1,0.6562808
2035,1,1,0.65850997
2037,1,1,0.62554675
2038,1,1,0.6370892
2039,1,1,0.65689015
2041,1,1,0.65346485
2047,1,1,0.63355654
2049,0,0,0.2109966
2056,1,0,0.2704473
2061,0,0,0.14224532
2063,1,1,0.6720891
2067,1,1,0.6872958
2073,1,1,0.69387305
2077,1,1,0.7046629
2078,1,1,0.6588646
2091,1,1,0.6839375
2093,0,0,0.1596816
2095,1,1,0.6906952
2097,1,1,0.6964005
2105,1,1,0.7088343
2110,0,0,0.16887103
2112,1,1,0.67519325
2113,1,1,0.67198366
2117,1,1,0.6802258
2118,0,0,0.14222443
2122,1,1,0.6805665
2130,0,0,0.15067005
2131,0,0,0.14224532
2133,1,1,0.5787589
2135,1,1,0.6135768
2147,1,1,0.68371946
2149,1,1,0.68993866
2156,1,1,0.69193745
2166,1,1,0.7059271
2167,1,1,0.676236
2171,1,1,0.6711487
2174,0,0,0.1735887
2176,1,1,0.6777833
2183,0,0,0.19719182
2185,1,1,0.6837877
2187,1,1,0.6818694
2191,1,1,0.68264455
2195,1,1,0.6513719
2200,1,1,0.66154534
2202,1,1,0.6631812
2203,1,1,0.610633
2222,1,1,0.65039206
2229,1,1,0.6996335
2232,1,1,0.7120188
2244,1,1,0.675863
2246,1,1,0.6731983
2256,1,1,0.7088476
2261,1,1,0.67572904
2266,1,1,0.67745245
2273,0,0,0.14224532
2276,1,1,0.692388
2277,1,1,0.6955416
2279,1,1,0.6678131
2290,0,0,0.15980662
2302,1,1,0.6878882
2303,0,0,0.16624106
2304,1,1,0.70879686
2310,1,1,0.63338166
2314,1,1,0.66341347
2330,1,1,0.6872219
2333,0,0,0.14222443
2342,1,1,0.6834753
2351,1,1,0.708701
2356,1,1,0.6618333
2360,1,1,0.66921973
2361,1,1,0.6841438
2363,1,1,0.6621976
2370,1,1,0.6575836
2385,1,1,0.6496305
2403,1,1,0.66439444
2404,1,1,0.66463625
2406,1,1,0.6643525
2411,1,1,0.709634
2417,1,1,0.66602516
2418,1,1,0.66304
2422,1,1,0.6648676
2423,1,1,0.6632226
2426,0,0,0.17242892
2428,1,1,0.70957255
2437,0,0,0.16584636
2439,1,1,0.6752496
2445,1,1,0.6906912
2447,1,1,0.684037
2457,1,1,0.6754182
2458,1,1,0.6642991
2460,1,1,0.6642148
2470,1,1,0.6648518
2472,1,1,0.6776773
2473,1,1,0.68296665
2477,0,0,0.19657667
2478,1,1,0.6999373
2479,1,1,0.654656
2487,1,1,0.6650083
2492,0,0,0.14224532
2493,1,1,0.6713866
2497,1,1,0.6622596
2507,1,1,0.6643088
2510,0,0,0.14222443
2530,1,1,0.7087636
2534,1,1,0.67533976
2548,1,1,0.66650933
2560,1,1,0.6982592
2571,1,1,0.69242513
2572,0,0,0.15907656
2575,1,1,0.66964173
2594,1,1,0.67102295
2596,1,1,0.66906345
2602,0,0,0.14222443
2609,1,1,0.6784907
2613,1,1,0.6975212
2616,1,1,0.6789672
2621,1,1,0.6977149
2626,1,1,0.60496986
2630,0,0,0.14341803
2635,1,1,0.6826266
2640,1,1,0.6802859
2645,1,1,0.68292934
2649,1,1,0.70460206
2654,1,1,0.68572545
2657,1,1,0.6955366
2667,1,1,0.67822665
2673,1,1,0.67281264
2678,1,1,0.7097041
2680,0,0,0.14222443
2682,1,1,0.6767868
2689,1,1,0.66709834
2691,1,1,0.6707918
2696,1,1,0.706868
2708,1,1,0.7129061
2709,1,1,0.68001604
2713,1,1,0.66975623
2718,1,1,0.67574906
2724,1,1,0.6515717
2729,1,1,0.6713583
2739,1,1,0.6610818
2750,0,0,0.14916609
2759,0,0,0.16887872
2763,0,0,0.16207077
2765,1,1,0.65424365
2769,0,0,0.23131241
2773,0,0,0.16169618
2776,1,1,0.66985923
2778,1,1,0.66573244
2779,1,1,0.6497397
2792,1,1,0.6697296
2793,1,1,0.6779458
2797,1,1,0.6545414
2798,1,1,0.67390966
2803,1,1,0.68776125
2805,1,0,0.32955647
2818,1,1,0.52879775
2824,1,1,0.6489415
2831,1,1,0.70766664
2832,1,1,0.68059266
2833,1,1,0.66863996
2840,0,0,0.15426642
2844,1,1,0.6493693
2860,1,1,0.6391432
2862,0,0,0.14224532
2864,1,1,0.60788053
2874,1,1,0.6767332
2877,1,1,0.6879207
2882,1,1,0.6879793
2883,1,1,0.6773231
2893,0,0,0.15934391
2915,1,1,0.6677417
2916,1,1,0.6673672
2918,1,1,0.66813123
2921,1,1,0.6683198
2922,1,1,0.6657865
2925,0,0,0.14222443
2927,1,1,0.7104671
2929,1,1,0.6703442
2930,1,1,0.6777111
2932,1,1,0.6878752
2937,1,1,0.68692786
2938,0,0,0.14899266
2944,1,1,0.636306
2948,0,0,0.14224532
2951,1,1,0.6693931
2954,1,1,0.66949654
2957,1,1,0.70398253
2959,1,1,0.66487443
2962,1,1,0.66673404
2963,1,1,0.6667129
2975,0,0,0.14234525
2979,1,1,0.6514988
2982,1,1,0.6732701
2991,1,1,0.70746046
3000,1,1,0.6678774
3003,1,1,0.65119773
3004,0,0,0.14222363
3008,1,1,0.6861738
3010,1,1,0.69166696
3011,1,1,0.6512182
3018,1,1,0.6418413
3019,1,1,0.60776293
3039,0,0,0.14224532
3043,1,1,0.6769748
3046,1,1,0.70303756
3049,1,1,0.6642298
3054,1,1,0.6781555
3066,1,1,0.67546046
3071,1,1,0.67673254
3075,1,1,0.67968446
3086,1,1,0.6636598
3097,1,1,0.63022345
3099,0,0,0.190387
3100,1,1,0.6985581
3106,1,1,0.6765478
3129,1,1,0.6771579
3136,1,1,0.67214483
3137,0,0,0.1664486
3139,1,1,0.6661776
3149,1,1,0.6878569
3152,1,1,0.68333113
3160,1,1,0.6697983
3167,1,1,0.65422136
3171,1,1,0.6380842
3182,0,0,0.14224532
3196,1,1,0.6675672
3206,1,1,0.70929545
3214,1,1,0.6825316
3218,1,1,0.68010116
3223,1,1,0.68813676
3230,0,0,0.14224532
3234,1,1,0.69189394
3240,1,1,0.70820963
3245,0,0,0.17285822
3259,1,1,0.68741286
3266,1,1,0.6694806
3267,1,1,0.67809546
3271,1,1,0.69121426
3272,1,1,0.69560045
3274,1,1,0.7076401
3278,1,1,0.6754336
3279,1,1,0.6989763
3298,1,1,0.70837784
3302,0,0,0.16232413
3303,1,1,0.67594355
3306,1,1,0.67369735
3319,0,0,0.19299132
3321,1,1,0.7019605
3331,1,1,0.6560601
3336,1,1,0.7118506
3339,1,1,0.67822313
3341,1,1,0.6784603
3342,1,1,0.67867196
3345,0,0,0.1490393
3357,0,0,0.16509023
3358,1,1,0.6716474
3361,1,1,0.67023104
3362,1,1,0.666562
3363,1,1,0.67063284
3364,1,1,0.66577846
3381,0,0,0.14224532
3390,1,1,0.6781055
3399,1,1,0.66737694
3402,1,1,0.6814348
3405,1,1,0.694392
3406,1,1,0.6854616
3407,1,1,0.6730809
3409,1,1,0.613196
3413,1,1,0.61622953
3415,1,1,0.66247857
3427,1,1,0.6794095
3435,0,0,0.14222443
3436,0,0,0.14257278
3451,1,1,0.6604744
3455,0,0,0.14222391
3458,1,1,0.68183833
3468,0,0,0.14238667
3479,1,1,0.63655454
3481,1,1,0.67641324
3483,1,1,0.62520623
3488,0,0,0.21925047
3499,1,1,0.7029156
3501,1,1,0.710813
3505,1,1,0.70504594
3507,1,1,0.69868267
3515,1,1,0.68621737
3519,1,1,0.6558598
3525,1,1,0.6886271
3530,1,1,0.70307213
3532,1,1,0.6999872
3535,1,1,0.6960803
3536,1,1,0.68039894
3542,0,0,0.18855898
3546,1,1,0.67789644
3558,1,1,0.7050563
3559,1,1,0.67586845
3569,1,1,0.69560975
3570,0,0,0.14936951
3571,0,0,0.14224532
3576,1,1,0.63093936
3577,1,1,0.6749943
3580,1,1,0.64250857
3588,0,0,0.1437625
3590,1,1,0.7010178
3600,1,1,0.68768126
3605,1,1,0.6846654
3608,1,1,0.668726
3616,1,1,0.6952391
3618,0,0,0.18972641
3619,1,1,0.7099375
3625,1,1,0.67183304
3627,0,0,0.1648642
3637,1,1,0.6623094
3638,1,1,0.6560782
3639,1,1,0.6540157
3643,1,1,0.66568744
3644,1,1,0.6858487
3649,1,1,0.6778964
3652,1,1,0.61882704
3658,1,1,0.6557725
3659,1,1,0.67913693
3660,1,1,0.59124976
3663,1,1,0.64628863
3664,0,0,0.1422262
3667,1,1,0.55316615
3671,1,1,0.69383353
3677,1,1,0.69762874
3683,1,1,0.69821215
3686,1,1,0.70481604
3693,1,1,0.6440007
3699,1,1,0.7015244
3701,1,1,0.6439973
3705,1,1,0.6642553
3708,1,1,0.69589585
3709,1,1,0.6930365
3712,0,0,0.14222443
3730,1,1,0.6988165
3733,1,1,0.64194393
3738,1,1,0.69603723
3740,0,0,0.16191001
3748,1,1,0.6236135
3761,1,1,0.6942118
3763,1,1,0.69504577
3764,1,1,0.6923119
3767,1,1,0.6950031
3768,1,1,0.69160604
3777,1,1,0.69479465
3783,0,0,0.16745657
3784,1,1,0.7063484
3785,1,1,0.6565386
3789,1,1,0.6940167
3793,1,1,0.6991736
3800,1,1,0.68124646
3805,0,0,0.14252208
3808,1,1,0.6668088
3810,1,1,0.6772321
3819,1,1,0.6515374
3822,1,1,0.7008391
3830,0,0,0.18374644
3831,1,1,0.69181263
3835,1,1,0.6182001
3836,1,1,0.6334425
3837,1,1,0.6359925
3848,1,1,0.6789326
3851,0,0,0.14224532
3852,1,1,0.70682263
3857,1,1,0.6782437
3862,1,1,0.6785602
3865,0,0,0.14224532
3872,1,1,0.68109477
3876,1,1,0.68059707
3877,1,1,0.68074006
3886,1,1,0.67952836
3891,1,1,0.6875332
3897,1,1,0.6804397
3898,0,0,0.19491035
3901,1,1,0.70450044
3907,2,1,0.67635626
3908,2,1,0.5626339
3910,1,1,0.62472653
3913,1,1,0.63715374
3915,1,1,0.7098645
3916,1,1,0.673783
3917,2,1,0.67817366
3928,1,1,0.6519526
3930,1,1,0.6777526
3931,1,1,0.68357784
3932,0,0,0.14222443
3943,1,1,0.67792946
3950,1,1,0.669061
3953,0,0,0.14222391
3959,1,1,0.6761226
3960,1,1,0.66891384
3978,1,1,0.662672
3986,1,1,0.6559507
3987,1,1,0.62553376
3989,0,0,0.14224532
3991,1,1,0.6523649
3996,1,1,0.635535
3998,1,1,0.66744524
4000,0,0,0.14224532
4003,1,1,0.6971029
4007,1,1,0.6976231
4014,1,1,0.6979531
4015,1,1,0.69813293
4018,1,1,0.71066535
4020,1,1,0.6998802
4023,1,1,0.6944612
4036,0,0,0.14222443
4038,1,1,0.7099644
4048,1,1,0.6945296
4054,1,1,0.69609565
4063,1,1,0.6987804
4070,1,1,0.688782
4071,0,0,0.15037633
4075,1,1,0.64393485
4081,1,1,0.70232844
4082,0,0,0.16077977
4083,1,1,0.7068299
4092,1,1,0.7014711
4101,1,1,0.696278
4106,1,1,0.7039572
4110,1,1,0.68939435
4114,1,1,0.68335235
4118,1,1,0.70404184
4120,1,1,0.6950703
4131,1,1,0.68434143
4136,1,1,0.57442045
4139,1,1,0.6933637
4140,0,0,0.16240355
4151,1,1,0.67949545
4156,1,1,0.6718909
4165,1,1,0.671298
4171,0,0,0.1622535
4177,1,1,0.67236143
4186,1,1,0.6761294
4191,1,1,0.69579387
4202,1,1,0.69093233
4203,1,1,0.69769204
4212,1,1,0.6982597
4213,0,0,0.1606258
4219,1,1,0.6928677
4224,1,1,0.656988
4228,1,1,0.6865385
4242,1,1,0.711359
4245,1,1,0.6686993
4253,1,1,0.68641347
4256,1,1,0.7089884
4263,1,1,0.6956859
4269,1,1,0.69806695
4273,1,1,0.7007607
4277,1,1,0.6678486
4278,1,1,0.6688864
4292,1,1,0.68190086
4300,1,1,0.65962726
4302,1,1,0.6771471
4312,1,1,0.6903175
4314,1,1,0.65638876
4327,1,1,0.67705244
4330,1,1,0.64055306
4331,1,1,0.6846
4335,1,1,0.6774678
4337,0,0,0.15968387
4342,1,1,0.67936707
4346,1,1,0.6705007
4356,1,1,0.7099791
4359,1,1,0.6913689
4368,1,1,0.6781884
4383,1,1,0.6842394
4390,1,1,0.6186303
4393,1,1,0.6772756
4400,1,1,0.6767627
4401,1,1,0.68277776
4402,1,1,0.64463377
4403,1,1,0.67662877
4404,1,1,0.67193687
4408,1,1,0.66968113
4414,1,1,0.6759
4426,1,1,0.6756112
4439,1,1,0.67529076
4441,1,1,0.68150014
4443,1,1,0.6730782
4452,1,1,0.6615537
4455,1,1,0.6545954
4456,1,1,0.6674245
4460,0,0,0.18248962
4461,1,1,0.7090361
4464,1,1,0.68029714
4469,1,1,0.6904013
4471,1,1,0.6593379
4473,1,1,0.6997887
4474,0,0,0.14362079
4477,0,0,0.14224532
4480,1,1,0.6906463
4483,1,1,0.6812605
4489,1,1,0.68841195
4490,0,1,0.48168516
4491,1,0,0.2061663
4496,1,1,0.7103983
4498,1,1,0.67832285
4500,1,1,0.68470186
4506,1,1,0.7021392
4513,1,1,0.66986537
4516,1,1,0.680501
4521,1,1,0.6745557
4524,1,1,0.6880109
4526,0,0,0.16074976
4527,1,1,0.69859153
4539,0,0,0.14224532
4541,1,1,0.68479264
4549,1,1,0.65713567
4556,1,1,0.6781717
4559,0,0,0.171537
4574,1,1,0.7057528
4576,1,1,0.6924856
4582,1,1,0.6714345
4589,1,1,0.69186443
4594,1,1,0.7078131
4604,1,1,0.6681751
4608,1,1,0.6753129
4620,0,0,0.14280017
4629,1,1,0.6823211
4638,1,1,0.6746328
4645,1,1,0.6635169
4647,1,1,0.66602725
4661,1,0,0.32569036
4665,1,1,0.66085994
4670,1,1,0.6650671
4689,1,1,0.6642905
4692,1,1,0.710162
4693,1,1,0.6904024
4697,1,1,0.621282
4701,0,0,0.14334461
4704,1,1,0.650331
4705,1,1,0.6662394
4707,1,1,0.6678474
4717,1,1,0.6654793
4718,1,1,0.6655735
4724,1,1,0.67745876
4726,0,0,0.14222443
4733,0,0,0.14222443
4750,1,1,0.6640719
4759,1,1,0.65068036
4760,1,1,0.54257333
4767,1,1,0.67219883
4774,1,1,0.69089556
4775,1,1,0.687967
4777,1,1,0.5256579
4781,1,1,0.6705603
4785,0,0,0.1422262
4787,1,1,0.6889687
4796,1,1,0.6888528
4800,1,1,0.69970477
4803,1,1,0.6743618
4812,1,1,0.676239
4820,1,1,0.6917319
4833,0,0,0.15240891
4835,1,1,0.7086772
4836,1,1,0.6720424
4838,1,1,0.6900866
4839,1,1,0.6938056
4841,1,1,0.68875384
4842,1,1,0.6771838
4845,1,1,0.6771324
4852,1,1,0.6910027
4853,1,1,0.7103426
4857,1,1,0.6823646
4860,0,0,0.16559991
4861,1,1,0.6622991
4870,1,1,0.7097468
4872,1,1,0.6708714
4893,1,1,0.6757293
4899,1,1,0.7089421
4902,0,0,0.17117034
4903,1,1,0.67498314
4905,1,1,0.6811239
4919,1,1,0.6721306
4920,1,1,0.6671235
4925,1,1,0.6823371
4934,1,1,0.66682684
4937,1,1,0.6251326
4944,1,1,0.63032633
4946,0,1,0.5752207
4948,1,1,0.6560472
4949,1,1,0.65136963
4952,0,0,0.14224532
4953,1,1,0.70553356
4958,2,1,0.61869067
4962,0,0,0.25822666
4966,1,1,0.67909825
4970,1,1,0.67848
4971,1,1,0.68347216
4975,1,1,0.63481224
4982,1,1,0.6268708
4985,1,1,0.6268526
4988,1,1,0.6801262
4991,1,1,0.6871814
4996,1,1,0.68864876
4997,1,1,0.68304
5017,0,0,0.14224532
5018,1,1,0.7014888
5019,1,1,0.68897694
5042,1,1,0.62457776
5045,1,1,0.6439527
5058,1,1,0.6767487
5067,0,0,0.16191673
5073,1,1,0.67656004
5078,1,1,0.6868622
5083,1,1,0.6866604
5084,1,1,0.69615674
5087,1,1,0.64487463
5088,1,1,0.64569926
5094,1,1,0.6757968
5095,1,1,0.68567413
5096,1,1,0.6902828
5099,1,1,0.6764801
5102,1,1,0.65113467
5103,1,1,0.6743099
5107,1,1,0.6366182
5116,1,1,0.7048409
5132,0,0,0.14224532
5137,1,1,0.6732336
5140,1,1,0.68400955
5148,1,1,0.69117904
5159,1,1,0.6853238
5164,1,1,0.67520267
5168,1,1,0.67836106
5189,1,1,0.6554083
5191,1,1,0.7025648
5194,0,0,0.14224532
5195,1,1,0.70986253
5204,1,1,0.6789984
5207,1,1,0.7097228
5211,1,1,0.6206765
5222,1,1,0.6717139
5223,1,1,0.6815546
5230,1,1,0.67728794
5237,0,0,0.14231938
5239,1,1,0.6659353
5240,1,1,0.6796184
5243,1,1,0.65522236
5252,1,1,0.65549916
5258,1,1,0.68545055
5261,1,1,0.70200497
5265,1,1,0.6770173
5279,1,1,0.68094194
5282,1,1,0.6771767
5288,1,1,0.6700298
5292,0,0,0.17405006
5298,1,1,0.6689722
5303,1,1,0.6514356
5311,1,1,0.6664148
5312,1,1,0.6721387
5319,1,1,0.6788304
5333,1,1,0.6688252
5337,1,1,0.7041455
5338,1,1,0.670229
5341,2,1,0.61142534
5348,1,1,0.66445655
5361,1,1,0.7082195
5364,1,1,0.67669713
5366,1,1,0.67517257
5367,1,1,0.67255366
5369,0,0,0.15167738
5377,0,0,0.17326707
5382,1,1,0.67690194
5383,1,1,0.6363345
5386,1,1,0.68202746
5392,1,1,0.6714475
5397,1,1,0.67156005
5398,1,1,0.66156334
5401,0,0,0.14224532
5409,1,1,0.6364534
5420,1,1,0.5881031
5422,1,1,0.70480955
5425,0,0,0.20345013
5445,0,0,0.16229557
5446,1,1,0.7074187
5460,1,1,0.6259557
5464,1,1,0.70390314
