X_test,y_test,y_pred,y_pred_proba
433,0,0,0.20620248
435,0,0,0.22853085
436,0,0,0.30087346
438,0,0,0.028547447
450,0,1,0.4649041
453,0,0,0.19984
461,0,0,0.43535492
468,0,0,0.029824546
472,0,1,0.4903394
480,0,0,0.18459816
481,0,0,0.44179764
483,0,0,0.046329517
491,1,1,0.67661613
492,1,0,0.30090666
495,0,0,0.077637695
497,0,0,0.13209659
500,0,1,0.7818471
505,0,0,0.021047909
509,0,0,0.029400006
513,0,0,0.19499418
517,0,0,0.13243039
520,0,0,0.18829842
524,0,0,0.14365844
526,0,1,0.76677155
530,0,0,0.22419947
531,1,1,0.79430175
534,0,1,0.46273485
535,0,1,0.7136712
536,0,2,0.029133769
541,0,0,0.03914164
546,0,1,0.6086369
566,0,1,0.6878468
569,0,0,0.0071392744
573,0,0,0.1472938
574,0,0,0.41178182
581,0,0,0.2258427
592,0,0,0.23108761
603,0,0,0.4229854
611,0,0,0.27338836
620,0,0,0.19854538
621,0,0,0.34101036
622,0,1,0.4507881
625,0,0,0.19754219
640,0,1,0.56089884
644,1,1,0.62646955
645,1,1,0.7802722
651,1,1,0.69057727
653,0,0,0.0071379603
655,0,0,0.18912171
666,0,1,0.82283074
671,0,1,0.55555093
678,0,0,0.29154828
683,0,0,0.20947784
687,0,0,0.19346607
690,0,0,0.021948691
691,0,0,0.00717436
695,0,0,0.33617276
706,0,0,0.0071823304
713,0,0,0.16635035
722,0,0,0.43986636
730,1,1,0.69510484
731,0,0,0.36780432
735,0,1,0.81012213
736,0,0,0.020649124
738,0,0,0.2974999
752,0,0,0.25161293
760,1,1,0.82758063
765,0,0,0.25035226
768,0,0,0.0071862466
772,0,0,0.022671962
774,0,1,0.5983512
776,0,0,0.29915208
785,1,1,0.7648933
786,0,0,0.028200997
801,0,0,0.03636202
803,0,0,0.1331837
806,0,2,0.025015038
815,1,1,0.7758092
822,0,0,0.33221462
830,0,0,0.19476935
831,0,1,0.6183806
832,0,0,0.14981925
833,0,0,0.3023895
834,0,0,0.19039832
844,0,0,0.27398708
845,0,0,0.18167554
853,0,2,0.050750803
861,0,1,0.5508619
863,0,0,0.011245487
886,0,0,0.18785363
895,0,1,0.4668982
900,1,1,0.75680315
905,0,1,0.77573377
907,0,0,0.0075385515
908,0,0,0.21813402
914,0,0,0.32577664
916,0,0,0.2044951
924,0,1,0.6842882
925,0,3,0.018361568
927,0,0,0.34537497
928,0,1,0.464156
933,1,0,0.39031264
940,1,1,0.5821092
951,1,1,0.4806015
964,0,1,0.6594774
974,0,0,0.1978535
977,0,0,0.023012629
986,1,1,0.79346764
996,0,0,0.008004218
1000,0,0,0.30359775
1004,0,0,0.19958901
1008,0,1,0.4947395
1011,1,0,0.3175309
1012,1,1,0.73475224
1019,0,0,0.008054763
1021,0,0,0.14366432
1029,1,1,0.66954696
1032,0,0,0.29806402
1049,0,0,0.018082231
1054,1,1,0.72351027
1055,0,0,0.027674409
1056,0,0,0.16085997
1057,0,0,0.25788018
1061,0,0,0.18700826
1062,0,0,0.24827313
1064,0,0,0.3155278
1066,0,0,0.040112704
1070,1,1,0.80449355
1078,0,0,0.16923143
1090,1,0,0.4067087
1091,0,0,0.17368259
1093,0,0,0.34732753
1096,1,1,0.5232411
1099,0,1,0.69740504
1104,0,0,0.4097977
1108,1,1,0.779204
1113,0,0,0.26636004
1114,0,0,0.23665951
1115,0,0,0.383815
1116,0,0,0.38010764
1119,0,0,0.024949884
1122,0,0,0.26989287
1123,0,1,0.69972914
1124,0,0,0.27042958
1125,0,0,0.0078004375
1128,0,0,0.21215908
1131,0,1,0.69406784
1134,0,1,0.53327274
1144,0,0,0.22758785
1146,0,0,0.15702097
1150,0,0,0.007183541
1155,0,0,0.15020727
1160,0,0,0.19098423
1161,0,0,0.2679372
1165,0,0,0.29205555
1166,0,0,0.21393393
1170,2,1,0.49022353
1171,0,0,0.1962181
1178,0,0,0.29514378
1186,0,0,0.2316972
1192,0,1,0.77158266
1196,0,0,0.14045994
1197,0,0,0.325144
1198,0,1,0.7801489
1201,0,0,0.19965135
1204,0,0,0.1576599
1207,0,0,0.20715544
1209,0,0,0.24216917
1217,0,0,0.21069895
1224,0,0,0.2688009
1227,0,0,0.0071832645
1228,0,0,0.24143612
1232,0,0,0.022751136
1233,0,0,0.26568815
1234,0,0,0.40098366
1239,0,0,0.25699905
1245,0,0,0.20705236
1246,0,0,0.1394008
1251,0,0,0.007861079
1258,0,0,0.042768948
1274,0,0,0.3291099
1279,1,1,0.8166369
1283,0,0,0.3060187
1291,1,1,0.76857907
1311,0,0,0.20400427
1314,0,0,0.0071836347
1323,0,0,0.30202785
1335,0,0,0.046664685
1342,1,1,0.70822126
1357,0,0,0.21311729
1361,0,0,0.022150049
1365,1,1,0.57950884
1377,0,0,0.16202757
1379,1,1,0.5056302
1382,0,0,0.24435656
1384,0,0,0.2592005
1387,0,0,0.20041707
1396,0,0,0.028024735
1407,0,1,0.723401
1409,0,0,0.02311075
1414,0,1,0.4905001
1422,0,0,0.007138898
1424,0,0,0.19691628
1444,0,0,0.14219898
1445,0,0,0.24004996
1452,0,0,0.08400089
1454,0,0,0.02181921
1457,0,0,0.15030661
1459,0,1,0.75393283
1461,0,0,0.1550618
1470,0,0,0.009059091
1471,0,0,0.21620469
1487,0,0,0.124775715
1499,1,1,0.78138936
1503,0,0,0.14768477
1504,0,0,0.21639279
1513,0,0,0.12189295
1516,0,0,0.021547617
1517,0,0,0.007375928
1518,0,0,0.19515643
1527,0,0,0.25203818
1530,0,0,0.20803492
1531,0,0,0.2232441
1533,0,0,0.17947158
1537,0,0,0.0072992807
1539,0,0,0.22951315
1548,0,0,0.25394687
1550,0,1,0.72329545
1557,0,0,0.22058167
1559,0,1,0.74685353
1565,0,0,0.027307611
1568,0,1,0.7149392
1569,0,0,0.20175993
1579,0,0,0.08578596
1581,0,1,0.6224152
1582,0,0,0.043533985
1588,0,0,0.0071840854
1590,0,0,0.21781138
1598,0,0,0.11142838
1602,0,0,0.12735263
1607,0,0,0.18579136
1608,0,0,0.3664833
1610,0,0,0.20903642
1614,0,0,0.008383935
1615,0,0,0.08164506
1618,0,0,0.019711802
1626,0,0,0.1682814
1634,0,0,0.16935815
1642,0,1,0.7252361
1643,0,0,0.15623742
1645,0,1,0.6878545
1654,0,0,0.0071392297
1655,0,0,0.1382274
1662,0,0,0.18364124
1668,0,0,0.14715256
1679,0,0,0.2775919
1702,0,0,0.28469086
1705,0,0,0.24795526
1708,0,0,0.20453021
1714,0,0,0.16543147
1725,0,0,0.21586934
1727,0,0,0.32072577
1733,0,0,0.18371713
1734,0,0,0.17809254
1743,0,0,0.19387183
1757,0,0,0.32321465
1764,0,0,0.31024566
1765,0,0,0.22284341
1782,0,0,0.03151173
1785,0,0,0.27691185
1790,1,0,0.44754434
1792,0,0,0.20192133
1807,0,0,0.007139391
1808,0,0,0.19271822
1811,1,0,0.31029084
1812,0,0,0.16110615
1813,0,0,0.23106375
1824,0,0,0.25750846
1834,0,0,0.21394175
1844,0,0,0.07027189
1846,0,0,0.35613102
1847,0,0,0.25726336
1852,0,0,0.24547622
1857,0,0,0.29759133
1863,0,0,0.32152355
1866,0,0,0.34823903
1867,0,0,0.008428721
1869,0,0,0.32741648
1874,0,0,0.08658433
1878,0,0,0.28775534
1888,1,1,0.4983197
1899,0,0,0.23790742
1907,0,0,0.373249
1921,0,0,0.32357448
1924,0,0,0.30676797
1927,0,0,0.3164634
1930,0,0,0.0071836603
1936,0,1,0.75215346
1939,0,1,0.7261426
1953,0,0,0.0071835583
1958,0,0,0.03629851
1962,0,1,0.52336216
1973,0,1,0.7789882
1976,0,1,0.72936016
1978,0,0,0.29619735
1980,0,0,0.2965507
1981,0,0,0.386886
1991,0,0,0.30407694
1993,0,0,0.29975376
1999,0,0,0.25345573
2003,0,0,0.233121
2006,0,0,0.18367429
2010,0,0,0.124570854
2011,0,0,0.20278783
2013,0,0,0.19374605
2024,1,1,0.74535805
2025,0,1,0.81911737
2026,0,0,0.36628383
2029,0,0,0.16104153
2032,0,1,0.633553
2035,0,1,0.47193873
2037,0,0,0.25170067
2038,0,1,0.6779511
2039,0,0,0.22081947
2041,0,1,0.7109786
2047,0,0,0.35611013
2049,0,0,0.05239046
2056,1,0,0.19192353
2061,0,0,0.0071393633
2063,0,0,0.08212185
2067,0,0,0.24321844
2073,0,0,0.14866793
2077,0,0,0.12315562
2078,0,0,0.17085823
2091,0,0,0.25889394
2093,0,0,0.021000013
2095,0,0,0.20594943
2097,0,0,0.08626013
2105,0,0,0.2025034
2110,0,0,0.028786918
2112,0,1,0.46788123
2113,0,0,0.13787426
2117,0,0,0.09347566
2118,0,0,0.0076912055
2122,0,0,0.19957548
2130,0,0,0.018409789
2131,0,0,0.0071836035
2133,0,1,0.74709934
2135,0,1,0.6321379
2147,0,0,0.39423802
2149,0,1,0.71697295
2156,0,1,0.6940392
2166,0,0,0.18045683
2167,0,0,0.28663543
2171,0,0,0.101723105
2174,0,0,0.032581575
2176,0,0,0.1344374
2183,0,0,0.042434398
2185,0,0,0.15865993
2187,0,0,0.25446096
2191,0,0,0.2389343
2195,0,0,0.30945665
2200,0,0,0.3280769
2202,0,0,0.353197
2203,0,1,0.6724014
2222,0,0,0.39757526
2229,0,0,0.041914348
2232,0,0,0.2372584
2244,0,0,0.30867198
2246,0,0,0.4041852
2256,0,0,0.19493026
2261,0,0,0.39106506
2266,0,0,0.21171753
2273,0,0,0.007183305
2276,0,1,0.7550526
2277,1,1,0.7848784
2279,0,0,0.16991912
2290,0,0,0.021257993
2302,1,1,0.76397413
2303,0,0,0.024599144
2304,1,0,0.2828738
2310,0,1,0.7543173
2314,1,1,0.71079767
2330,1,1,0.73921
2333,0,0,0.007830583
2342,0,0,0.26412374
2351,0,0,0.18234494
2356,0,0,0.2626282
2360,0,0,0.28144515
2361,1,1,0.7760689
2363,0,0,0.44038537
2370,0,0,0.17385896
2385,0,1,0.6761427
2403,1,1,0.7523047
2404,0,0,0.24375795
2406,1,1,0.7471104
2411,0,0,0.18090698
2417,0,0,0.1759466
2418,0,0,0.38842055
2422,0,0,0.19002964
2423,0,0,0.37663713
2426,0,0,0.02683886
2428,0,0,0.22132032
2437,0,0,0.026057806
2439,0,0,0.337011
2445,0,1,0.4717592
2447,0,1,0.6928896
2457,0,0,0.3908171
2458,1,0,0.18036675
2460,0,0,0.26433146
2470,0,0,0.3830951
2472,0,1,0.67204154
2473,0,1,0.73816055
2477,0,0,0.07377333
2478,0,1,0.52153355
2479,0,0,0.18043981
2487,0,0,0.3258518
2492,0,0,0.007213282
2493,0,0,0.17589484
2497,0,0,0.33930597
2507,0,0,0.32132488
2510,0,0,0.007906961
2530,0,0,0.24455139
2534,0,0,0.39688802
2548,0,1,0.49540648
2560,0,0,0.11888718
2571,0,1,0.70846885
2572,0,0,0.021585485
2575,0,0,0.19070587
2594,0,0,0.3090259
2596,0,0,0.074487284
2602,0,0,0.0077509056
2609,0,0,0.14438567
2613,0,0,0.24976116
2616,0,0,0.04785578
2621,0,0,0.057966787
2626,0,1,0.63281906
2630,0,0,0.00808146
2635,0,1,0.703515
2640,0,1,0.70670354
2645,0,1,0.59049666
2649,0,0,0.10328293
2654,0,0,0.19998123
2657,0,0,0.26078257
2667,0,0,0.1370808
2673,0,0,0.17733307
2678,0,0,0.21295522
2680,0,0,0.008152019
2682,0,0,0.12015794
2689,0,0,0.2993677
2691,0,0,0.13643207
2696,0,0,0.29419446
2708,0,0,0.15066917
2709,0,0,0.21646404
2713,0,0,0.1975768
2718,0,1,0.76616925
2724,1,1,0.7645228
2729,0,0,0.4288671
2739,0,0,0.24434568
2750,0,3,0.016375715
2759,0,3,0.04190203
2763,0,2,0.02792394
2765,0,0,0.22039038
2769,0,0,0.06723887
2773,0,2,0.024820725
2776,1,1,0.8514847
2778,0,1,0.60801405
2779,0,1,0.46380222
2792,1,1,0.8383668
2793,0,0,0.08211262
2797,0,0,0.15230408
2798,0,0,0.15867709
2803,0,0,0.25701916
2805,2,2,0.06489644
2818,2,2,0.08754313
2824,0,0,0.27248782
2831,0,0,0.28031138
2832,0,0,0.2857592
2833,0,0,0.17411391
2840,0,3,0.022104964
2844,1,0,0.2962111
2860,1,1,0.81525224
2862,0,0,0.008048149
2864,1,1,0.52535427
2874,0,0,0.21766207
2877,0,1,0.7400314
2882,0,0,0.25018522
2883,0,0,0.26654786
2893,0,0,0.018003408
2915,0,0,0.25602865
2916,0,0,0.2560424
2918,0,0,0.27924106
2921,0,0,0.30069622
2922,0,0,0.35338572
2925,0,0,0.007879759
2927,0,0,0.17712918
2929,1,1,0.7523697
2930,0,0,0.13055336
2932,0,1,0.7735484
2937,1,1,0.74772936
2938,0,0,0.017727662
2944,1,1,0.75624114
2948,0,0,0.0071392288
2951,0,1,0.7443618
2954,0,1,0.737856
2957,0,0,0.2600411
2959,0,0,0.35414103
2962,0,0,0.26020277
2963,0,0,0.25373644
2975,0,0,0.007507045
2979,0,0,0.19438101
2982,0,0,0.18090634
2991,0,0,0.25212005
3000,0,1,0.4673292
3003,0,1,0.5138474
3004,0,0,0.008067914
3008,0,0,0.23863801
3010,0,0,0.42290023
3011,0,0,0.33462596
3018,1,1,0.73522186
3019,1,1,0.49967757
3039,0,0,0.0071834344
3043,0,0,0.21894814
3046,0,0,0.24209723
3049,0,1,0.74644727
3054,0,0,0.20912029
3066,0,1,0.7497055
3071,0,0,0.35796726
3075,0,0,0.2652146
3086,0,0,0.26531747
3097,0,1,0.7433656
3099,0,0,0.040773377
3100,0,1,0.6952579
3106,0,0,0.25463718
3129,0,1,0.61824554
3136,0,1,0.665659
3137,0,0,0.035618417
3139,0,0,0.18212205
3149,1,1,0.725024
3152,0,0,0.3993618
3160,0,0,0.22696897
3167,0,0,0.30604014
3171,1,1,0.46996787
3182,0,0,0.0071389503
3196,0,0,0.23803346
3206,0,0,0.15659367
3214,0,0,0.24833408
3218,0,0,0.39632308
3223,0,0,0.2414924
3230,0,0,0.007183143
3234,1,1,0.8046153
3240,0,0,0.20891102
3245,0,0,0.025366273
3259,1,1,0.78648084
3266,0,1,0.778215
3267,0,1,0.80063593
3271,0,0,0.24892756
3272,1,1,0.81863105
3274,0,0,0.25516197
3278,0,0,0.15246114
3279,0,0,0.2583272
3298,0,0,0.24958906
3302,0,0,0.023783868
3303,0,0,0.32226735
3306,0,0,0.40393764
3319,0,0,0.05172345
3321,1,1,0.49123386
3331,0,0,0.41022485
3336,0,0,0.23031184
3339,0,0,0.24930237
3341,0,0,0.18672186
3342,0,0,0.26219714
3345,0,0,0.023036487
3357,0,0,0.025318448
3358,0,0,0.24379717
3361,0,0,0.23790193
3362,0,0,0.314706
3363,0,0,0.18942735
3364,0,0,0.37459674
3381,0,0,0.0071829027
3390,0,1,0.4765191
3399,0,0,0.2807779
3402,1,1,0.70129347
3405,0,1,0.51944023
3406,1,1,0.7971941
3407,0,1,0.5543746
3409,1,1,0.7055763
3413,0,1,0.78149325
3415,0,1,0.6802664
3427,0,1,0.68607694
3435,0,0,0.0077464487
3436,0,0,0.0074085295
3451,0,0,0.18702853
3455,0,0,0.0077992734
3458,0,0,0.40932053
3468,0,0,0.007657038
3479,0,1,0.48648
3481,0,1,0.7848814
3483,0,1,0.49218458
3488,0,0,0.062207364
3499,0,1,0.549029
3501,0,0,0.19622165
3505,0,0,0.18605423
3507,1,1,0.8050695
3515,0,0,0.28129548
3519,0,0,0.16488291
3525,0,0,0.2027001
3530,1,0,0.14320444
3532,1,1,0.7485586
3535,0,0,0.16375695
3536,0,0,0.18135716
3542,0,0,0.022066502
3546,0,0,0.19089636
3558,0,0,0.14744326
3559,0,0,0.22572276
3569,0,1,0.7443659
3570,0,0,0.019165747
3571,0,0,0.007213072
3576,0,1,0.7628521
3577,0,0,0.31366247
3580,0,1,0.6015352
3588,0,0,0.007968649
3590,0,0,0.22609831
3600,0,1,0.71474224
3605,0,0,0.30405098
3608,3,4,0.1336064
3616,0,0,0.22212335
3618,0,0,0.03630845
3619,0,0,0.22644338
3625,0,0,0.38528648
3627,0,0,0.027930226
3637,0,0,0.3955183
3638,0,0,0.25518683
3639,0,0,0.30053806
3643,0,0,0.36350924
3644,0,0,0.110375315
3649,0,0,0.22853574
3652,0,0,0.3519093
3658,1,1,0.68508977
3659,1,1,0.5740198
3660,1,1,0.53563374
3663,1,1,0.787488
3664,0,0,0.0078098103
3667,0,1,0.6658822
3671,0,0,0.06663055
3677,0,0,0.11379965
3683,0,0,0.42692217
3686,0,0,0.3349184
3693,0,1,0.7992133
3699,0,0,0.2460189
3701,0,0,0.22620565
3705,0,0,0.45000008
3708,0,0,0.110267565
3709,0,0,0.26721907
3712,0,0,0.008748896
3730,0,0,0.17219537
3733,0,0,0.37046975
3738,0,0,0.22406873
3740,0,0,0.02034836
3748,1,1,0.7086687
3761,0,0,0.15762857
3763,0,0,0.1179168
3764,0,0,0.2901868
3767,0,0,0.1650426
3768,0,0,0.23208189
3777,0,0,0.1743021
3783,0,0,0.029094907
3784,0,0,0.13745038
3785,0,0,0.23227727
3789,0,0,0.2675721
3793,0,0,0.19398141
3800,0,1,0.5021481
3805,0,0,0.0075315535
3808,0,0,0.34017712
3810,0,0,0.1582868
3819,0,1,0.6136101
3822,0,1,0.4652441
3830,0,0,0.046460617
3831,0,1,0.5901882
3835,0,0,0.34554943
3836,0,0,0.4282552
3837,0,1,0.5229613
3848,0,0,0.19362475
3851,0,0,0.0071830824
3852,0,0,0.23735455
3857,0,0,0.2529333
3862,0,0,0.42436168
3865,0,0,0.0071805445
3872,0,0,0.21852565
3876,0,0,0.14493795
3877,0,0,0.23471346
3886,0,0,0.12948658
3891,1,1,0.7384151
3897,1,1,0.6846839
3898,2,0,0.057703275
3901,0,1,0.45781803
3907,1,1,0.7045637
3908,1,1,0.61964065
3910,1,1,0.65736437
3913,0,1,0.67435825
3915,0,0,0.23148154
3916,1,0,0.3994321
3917,0,0,0.19062135
3928,0,0,0.15698998
3930,0,0,0.20684436
3931,0,0,0.08461422
3932,0,0,0.007882176
3943,0,0,0.18121779
3950,0,0,0.43420514
3953,0,0,0.007892568
3959,0,0,0.21905798
3960,0,0,0.23499255
3978,1,0,0.21406606
3986,0,1,0.510394
3987,0,1,0.50234586
3989,0,0,0.0077219205
3991,1,1,0.5412541
3996,0,1,0.47609088
3998,1,1,0.5990413
4000,0,0,0.0071394024
4003,0,0,0.19802822
4007,0,0,0.10646995
4014,0,0,0.18600628
4015,0,0,0.20716457
4018,0,0,0.083176665
4020,0,1,0.7317184
4023,0,0,0.25286624
4036,0,0,0.012091358
4038,0,0,0.0821648
4048,0,0,0.09252741
4054,0,0,0.13760647
4063,0,0,0.1642028
4070,0,0,0.23566787
4071,0,0,0.025010947
4075,0,1,0.6166832
4081,0,1,0.64076364
4082,0,0,0.02575494
4083,0,0,0.1935553
4092,0,0,0.16655746
4101,0,0,0.18063599
4106,0,0,0.11240069
4110,0,0,0.25159165
4114,0,0,0.16128
4118,0,0,0.20457034
4120,0,1,0.5423182
4131,0,1,0.5197657
4136,0,0,0.24574472
4139,0,1,0.5173888
4140,0,0,0.031125125
4151,0,1,0.6673021
4156,0,1,0.6287997
4165,0,0,0.22691561
4171,0,0,0.021307532
4177,0,0,0.21014646
4186,0,0,0.12809266
4191,0,1,0.7399507
4202,0,0,0.31376335
4203,0,1,0.7683014
4212,0,1,0.7645521
4213,0,0,0.02322392
4219,0,1,0.7270277
4224,0,0,0.1790883
4228,1,1,0.8086884
4242,0,0,0.14645804
4245,0,0,0.22633702
4253,0,1,0.6696821
4256,0,0,0.14612885
4263,0,0,0.28198528
4269,0,1,0.5978538
4273,0,0,0.28885972
4277,0,0,0.28643274
4278,0,0,0.24885313
4292,0,0,0.26026475
4300,0,0,0.29827458
4302,0,0,0.13720761
4312,1,1,0.80028003
4314,0,0,0.30885634
4327,0,0,0.19281071
4330,0,0,0.16568583
4331,0,0,0.06945943
4335,0,0,0.29668036
4337,0,0,0.026006656
4342,0,0,0.2326839
4346,0,0,0.23891465
4356,0,0,0.18779437
4359,0,1,0.79581314
4368,0,0,0.2472347
4383,0,1,0.5722994
4390,1,1,0.6366674
4393,0,1,0.69119316
4400,0,0,0.35209534
4401,0,1,0.51898164
4402,0,0,0.34589162
4403,0,0,0.14474866
4404,0,0,0.34168595
4408,0,0,0.13239266
4414,0,0,0.17753784
4426,0,0,0.22752893
4439,0,0,0.2308352
4441,0,1,0.6491804
4443,0,0,0.3521145
4452,0,0,0.37456337
4455,0,0,0.42819944
4456,0,0,0.17320691
4460,0,0,0.060335383
4461,0,0,0.24164198
4464,1,1,0.6680437
4469,0,0,0.23143698
4471,0,0,0.26415828
4473,1,0,0.2810106
4474,0,0,0.02092072
4477,0,0,0.0071393703
4480,0,1,0.7306267
4483,0,1,0.60139567
4489,1,1,0.82956713
4490,0,2,0.056907166
4491,2,0,0.044843756
4496,0,0,0.0987122
4498,0,0,0.15639779
4500,1,1,0.7407602
4506,0,0,0.35683396
4513,0,0,0.4339696
4516,0,0,0.24400634
4521,0,1,0.63239306
4524,0,1,0.45686904
4526,0,0,0.021981925
4527,0,0,0.20007233
4539,0,0,0.0071837264
4541,0,0,0.4222561
4549,0,0,0.24037386
4556,0,0,0.19894643
4559,0,0,0.024930008
4574,0,0,0.17012477
4576,0,0,0.1425397
4582,0,0,0.23630911
4589,0,1,0.62218416
4594,0,0,0.32189724
4604,0,0,0.34562606
4608,0,0,0.21462813
4620,5,0,0.016154721
4629,0,0,0.3815475
4638,0,0,0.06941596
4645,0,0,0.2508859
4647,0,0,0.2335118
4661,2,0,0.06877064
4665,0,1,0.55619836
4670,0,0,0.18318707
4689,0,0,0.34628457
4692,0,0,0.30042732
4693,0,0,0.40218204
4697,0,1,0.77820444
4701,0,0,0.0077447235
4704,0,1,0.4821907
4705,0,0,0.2340919
4707,0,0,0.22851606
4717,0,0,0.20890479
4718,0,0,0.14942148
4724,0,0,0.09430926
4726,0,0,0.007784667
4733,0,0,0.00784115
4750,0,0,0.3485079
4759,0,0,0.26727265
4760,0,0,0.22761215
4767,0,1,0.44575718
4774,1,1,0.6550601
4775,1,1,0.7169688
4777,1,1,0.6173003
4781,1,1,0.74948674
4785,0,0,0.007881274
4787,0,0,0.064586446
4796,0,1,0.7470594
4800,1,1,0.6944272
4803,0,0,0.20280366
4812,0,0,0.22580892
4820,0,1,0.7207006
4833,0,0,0.025203405
4835,0,0,0.19568065
4836,0,0,0.28829497
4838,0,1,0.5399712
4839,0,1,0.73647076
4841,0,0,0.15731545
4842,0,0,0.22075213
4845,0,0,0.21348119
4852,0,1,0.7440614
4853,0,0,0.10092498
4857,0,0,0.24600442
4860,0,0,0.031440318
4861,0,1,0.65011984
4870,0,0,0.24311794
4872,0,0,0.15740557
4893,0,0,0.22660641
4899,0,0,0.24881998
4902,0,0,0.03385996
4903,0,0,0.22398128
4905,0,1,0.7179555
4919,0,0,0.28164443
4920,0,0,0.20861222
4925,0,1,0.7509955
4934,0,0,0.40153235
4937,0,1,0.53459597
4944,0,0,0.25866055
4946,0,1,0.4286108
4948,0,1,0.54795533
4949,0,1,0.5937682
4952,0,0,0.008492912
4953,1,0,0.40495372
4958,0,0,0.35653368
4962,0,0,0.126723
4966,0,0,0.16914417
4970,1,0,0.1992565
4971,1,1,0.6928438
4975,0,0,0.4169955
4982,1,1,0.7962072
4985,0,0,0.37446135
4988,0,0,0.16228344
4991,0,0,0.44266322
4996,0,0,0.20731106
4997,0,0,0.14929655
5017,0,0,0.0071836347
5018,0,0,0.20676044
5019,0,0,0.3237922
5042,0,0,0.31654423
5045,0,0,0.3910843
5058,0,0,0.22805083
5067,0,0,0.025077071
5073,0,0,0.2145008
5078,1,1,0.7923872
5083,1,1,0.51308185
5084,1,1,0.6614809
5087,0,1,0.5060248
5088,0,1,0.74277025
5094,1,0,0.24725205
5095,1,1,0.54706794
5096,1,1,0.7606696
5099,1,0,0.33513972
5102,0,0,0.25144753
5103,0,0,0.24899587
5107,0,0,0.3135181
5116,0,0,0.14967133
5132,0,0,0.00718368
5137,0,0,0.15243472
5140,1,1,0.77389896
5148,0,1,0.79436404
5159,0,1,0.7193529
5164,0,0,0.44687784
5168,0,0,0.44681934
5189,0,1,0.6833183
5191,0,0,0.23964308
5194,0,0,0.0071392907
5195,0,0,0.08649688
5204,0,0,0.20228799
5207,0,0,0.06384848
5211,0,0,0.18023108
5222,0,1,0.7062897
5223,0,0,0.17800394
5230,0,0,0.3566157
5237,0,0,0.0076103834
5239,0,0,0.32160914
5240,0,1,0.71886724
5243,0,0,0.29105362
5252,0,0,0.29497483
5258,0,0,0.3482465
5261,0,0,0.051375512
5265,0,0,0.20144525
5279,0,0,0.32435638
5282,0,0,0.30625665
5288,0,0,0.20559566
5292,0,0,0.04102628
5298,0,0,0.39001334
5303,0,0,0.20867655
5311,0,0,0.17200682
5312,0,0,0.16055898
5319,0,0,0.2175394
5333,0,1,0.47460172
5337,0,0,0.32076043
5338,0,0,0.35196945
5341,1,1,0.7481749
5348,0,1,0.6321761
5361,0,0,0.20100024
5364,0,1,0.5216453
5366,0,0,0.20193149
5367,0,0,0.19025493
5369,0,0,0.027722124
5377,0,0,0.046890814
5382,0,0,0.17210282
5383,0,0,0.3421282
5386,0,1,0.71212626
5392,0,0,0.26805726
5397,0,0,0.17536883
5398,0,0,0.35144445
5401,0,0,0.0073157432
5409,0,0,0.32898507
5420,2,2,0.19484045
