X_test,y_test,y_pred,y_pred_proba
46817,0,1,0.66863877
734300,0,0,0.2514259
763415,0,0,0.0001397098
704703,1,1,0.71601623
526866,1,1,0.806384
59717,0,0,0.46704558
535179,1,1,0.7605546
670305,0,0,0.0030303006
656315,0,0,0.26452658
318303,0,0,0.0019013344
338666,0,0,0.14901449
717258,1,1,0.9026053
133627,0,0,0.0051637744
526576,1,0,0.13911366
747772,0,0,0.00022187743
858438,1,0,0.34793696
175420,0,1,0.59704334
132092,0,0,0.105809055
156851,0,0,0.47380272
211866,0,0,0.16789058
712529,1,1,0.8789759
303919,0,0,0.13504025
592330,1,1,0.8403281
558131,0,1,0.54353404
813127,0,0,0.2307457
607919,0,1,0.48192865
226466,0,0,0.00146051
323421,1,1,0.53089786
530609,1,0,0.26385087
406959,0,0,0.00014664311
144767,0,0,0.356745
198944,0,0,0.268133
602651,1,0,0.33779973
524830,0,0,0.30777282
476335,0,0,0.079544276
254285,0,0,0.3599057
462805,1,0,0.35100237
564616,0,0,0.19681434
730068,0,1,0.6922976
535265,1,1,0.8922627
27871,0,1,0.6395259
799484,1,0,0.3164727
172140,0,0,0.2919482
138989,0,0,0.1881859
28079,0,1,0.72612506
862599,0,0,0.12612772
152239,0,0,0.12921071
241431,1,1,0.8548623
656398,0,0,0.27577513
850300,1,0,0.18948816
314273,0,0,0.00016968073
72752,0,0,0.2946523
297579,2,2,0.13850676
256257,0,0,0.42914507
133862,0,0,0.25613776
34874,1,0,0.16674145
153307,0,0,0.29158467
98964,0,0,0.0023576913
458860,1,1,0.84181833
585428,1,0,0.13414308
827382,0,0,0.17748226
229209,0,0,0.46793324
301382,0,0,0.20171441
119218,0,0,0.18665351
856916,0,0,0.2487219
129797,0,0,0.45122316
509380,0,0,0.34722644
818647,0,1,0.53984505
604509,0,0,0.12348885
257935,1,1,0.8037537
683571,0,0,0.00015079253
810656,0,0,0.2782647
666185,1,1,0.870819
712526,0,0,0.32569498
444613,1,1,0.6270254
678066,0,0,0.0024368358
501340,0,0,0.21417359
40631,0,0,0.12828569
671648,1,1,0.88600034
186059,0,0,0.00012280156
511541,0,0,0.20127515
35489,1,1,0.832574
284224,0,0,0.13254319
315378,0,0,0.4344613
245841,0,0,0.22488178
537115,2,0,0.011593468
23866,0,1,0.5245586
248135,0,0,0.15959656
66072,1,1,0.8446065
274502,0,0,0.42492414
534482,0,0,0.17603874
459538,0,0,0.11847291
368,0,0,0.17702527
68407,0,0,0.27589634
697648,1,1,0.871113
115978,0,0,0.21085945
123085,0,0,0.029789321
174412,0,0,0.38577157
810099,0,0,0.15103237
534540,0,0,0.2811033
495183,1,1,0.6198466
270505,0,0,0.22870256
175714,0,1,0.75184214
659206,3,0,0.003907985
208127,0,1,0.76436555
30370,0,1,0.5494161
141417,0,0,0.2333096
824345,0,2,0.0020042458
681602,0,1,0.53056633
405786,1,1,0.8560811
129794,0,0,0.48945183
52551,0,0,0.24404044
213349,1,1,0.6050524
386848,1,1,0.7976806
152236,0,0,0.2650509
535324,1,1,0.8258466
672121,0,0,0.00013629269
365837,0,0,0.15122178
507092,1,1,0.6453323
446203,0,0,0.00013588127
384792,1,1,0.8318864
835439,1,1,0.79014474
377735,0,0,0.3135355
400410,1,1,0.7843119
261694,0,0,0.2518451
520167,0,0,0.23054935
238388,0,0,9.683148e-05
521922,1,1,0.85243136
399621,1,1,0.8639522
508170,2,2,0.0018669599
238400,0,0,0.19922936
174753,0,0,0.44422024
414768,3,3,0.0020455306
370353,0,0,0.26229674
322137,1,1,0.753544
609986,0,0,0.1830239
177592,0,0,0.43999094
293572,0,0,0.0011195868
780832,0,2,0.0028907168
796806,1,1,0.7238247
12966,0,1,0.5393908
7318,0,0,0.00018523159
637116,0,0,0.09281092
344496,1,1,0.89599603
780747,1,0,0.29733875
373720,0,0,7.845053e-05
438115,0,0,0.15883075
221314,0,0,0.31919512
332855,0,0,0.16211739
62094,0,0,0.0026706934
257085,1,0,0.3105103
252355,0,0,0.21164292
22032,0,0,0.120446354
471120,0,0,0.00012310404
822211,0,0,0.0003200713
169364,1,0,0.21449268
363785,0,0,0.13204436
830015,0,0,0.15005194
254367,0,0,0.0015337087
41870,0,0,0.28193858
227556,1,1,0.5954389
313818,1,1,0.91003156
182284,0,0,0.4047807
189851,1,0,0.37355164
243096,0,0,0.00036606585
858773,0,1,0.51762664
579647,0,0,0.1390147
140283,0,0,0.20080481
383493,1,0,0.3406725
851027,1,1,0.7823236
240290,1,0,0.16463397
286702,0,0,0.21053828
388774,0,0,0.0018752507
420132,1,1,0.7794147
230831,0,0,0.23099875
491276,1,0,0.3827166
264066,0,0,0.35625157
530859,0,0,0.0033634324
249052,0,1,0.64394766
460882,1,0,0.3344354
437840,1,1,0.5462023
848604,1,0,0.33956957
605022,0,1,0.5804885
554945,1,1,0.78929853
783025,1,1,0.6472296
324711,0,0,0.2873476
665676,0,0,0.19220743
578912,1,1,0.79043084
642143,0,0,0.2903448
759494,1,0,0.34992042
856532,0,0,0.0043244637
750160,1,0,0.3271402
22700,0,0,0.076106295
593672,1,0,0.34513733
272248,1,1,0.6091502
102473,2,0,0.09401682
95166,0,0,0.2210005
609445,0,0,0.19214346
847420,0,0,0.3073693
296113,1,1,0.76660764
206265,0,0,0.41423738
764869,0,0,0.0003349659
659094,1,1,0.6730113
164411,0,0,0.15996046
275084,0,0,0.0012938926
207022,0,0,0.3003843
222038,1,1,0.5170604
795501,0,0,0.11366374
16503,0,1,0.7752924
460525,0,1,0.5699396
567830,0,0,0.05344666
517602,1,1,0.51121813
21833,0,0,0.41456744
607466,1,1,0.7186919
190847,1,1,0.7306405
746191,1,0,0.2276424
283565,0,0,0.35799208
477731,1,1,0.552031
617386,1,1,0.5217959
124383,1,1,0.642099
679625,1,1,0.8238603
176036,0,0,0.17716196
621072,0,0,0.21661933
232259,1,1,0.80736697
13845,0,1,0.76335824
707849,1,1,0.7240665
104523,0,1,0.60639876
253358,0,0,0.16327593
459219,0,0,0.27652016
319733,0,0,0.18475008
675152,1,0,0.22510895
869038,0,0,0.16701192
254516,1,0,0.4630599
199023,0,0,0.0015515769
403688,0,1,0.90391105
619929,0,0,0.21207406
15594,0,0,0.47630867
61561,1,0,0.36387056
864035,1,0,0.21455047
499239,1,0,0.3954203
815677,0,0,0.47032574
755440,1,0,0.36561272
350395,0,0,0.14015087
280996,0,0,0.23559667
440037,0,0,0.27314597
820100,0,0,0.13708608
665082,1,1,0.75757086
368450,1,1,0.7111852
525933,1,1,0.86704606
809458,1,0,0.41563687
636088,1,0,0.2470172
647197,1,0,0.2789805
621690,0,0,0.27478296
708201,0,0,0.1675895
638320,1,0,0.23649704
113141,0,0,0.41956958
593941,0,0,0.25567657
29571,0,0,0.14008933
158817,0,0,0.18475878
709251,1,0,0.3077814
426807,0,0,0.04221577
477742,0,0,0.00010357178
756280,0,0,0.10830029
254466,0,0,0.29126617
847224,1,0,0.30742577
178469,0,1,0.5632389
812143,0,1,0.51064336
569938,4,0,0.2602034
220277,1,1,0.55171406
724860,1,0,0.43670914
636136,0,0,0.25985098
653959,0,0,0.00020008747
817723,1,1,0.75901324
263928,0,1,0.51857716
798434,0,0,0.2587851
820307,1,1,0.59205174
748593,1,1,0.753533
267112,1,0,0.4900507
725264,0,0,0.36994284
394147,0,0,0.070272
538586,0,0,0.0001428248
61181,0,1,0.65740883
700775,1,1,0.55113024
750652,0,0,0.0022755894
413982,0,0,0.3970242
91883,1,0,0.46086568
217366,1,1,0.80511945
200460,1,0,0.22464527
544332,1,1,0.7002908
236120,0,0,0.14102505
549222,1,0,0.24167055
516352,1,1,0.8700063
835599,1,0,0.39012086
584793,1,0,0.29053506
760589,1,1,0.80451953
545386,1,0,0.48198882
291941,1,1,0.8441762
709640,0,0,0.000111112175
852922,0,0,0.21565369
353438,2,2,0.028461356
633034,3,0,0.004185954
496190,0,0,0.0001783512
3101,0,1,0.778602
49181,0,0,0.0037642624
543886,0,0,0.002404308
217501,0,0,0.00029356507
825385,0,0,0.08816418
335481,0,0,0.0035811176
458773,0,0,0.00013226274
538151,0,0,0.11483316
276350,1,1,0.87593675
271413,2,0,0.17639305
178261,0,0,0.12006284
170521,0,1,0.78164667
740952,0,0,0.2146368
130816,0,0,0.29431844
641946,0,0,0.18616645
525957,0,0,0.16869888
437676,0,0,0.36768147
790161,0,0,0.00449785
182617,1,1,0.90011567
5955,0,1,0.6672264
635275,1,0,0.24710442
180637,0,0,0.31214246
228301,1,1,0.7866199
263546,1,1,0.7377512
671934,0,0,0.0002364853
715449,0,0,0.00016115265
648978,1,1,0.7318102
216445,0,0,0.026884861
40599,0,1,0.79918694
717817,1,1,0.7013362
306046,0,1,0.5045078
474252,0,0,0.1902605
548268,0,0,0.00027247774
392610,0,0,0.44762668
797531,0,0,0.2395109
100633,0,0,0.26900998
324686,0,0,0.0042532594
530644,1,1,0.78796136
73604,0,0,0.39096993
647632,1,1,0.7245835
477821,1,1,0.8013858
718534,1,1,0.8405364
656126,1,1,0.8586713
144535,0,0,0.0020162119
852093,0,0,0.17361705
314963,1,1,0.64643717
173863,0,0,0.16995385
416325,1,0,0.43231857
261594,0,0,0.11876318
75856,0,0,0.08492483
581910,0,0,0.30252847
695322,1,1,0.93193066
625080,1,1,0.89889735
80361,0,0,0.33508328
436160,1,0,0.22913076
261713,2,0,0.002028665
618279,0,0,0.049940687
261719,0,0,0.49198553
321209,4,0,0.16889311
402514,0,0,0.3393476
695032,0,0,0.0003509603
20899,1,1,0.93970275
694322,1,1,0.8766611
82848,0,0,0.0035349466
452506,0,0,0.32779127
346977,0,0,0.3235033
696240,1,1,0.8696699
139308,0,0,0.0014689836
682976,0,0,0.17759396
394964,0,0,0.19273297
378825,0,0,0.15731935
634161,1,0,0.48547238
243411,1,1,0.77357656
609315,1,0,0.35463938
629712,0,1,0.5362272
17156,1,1,0.7590656
364032,0,0,0.21617058
538662,0,0,0.17219053
47828,0,1,0.5610763
726090,1,1,0.6710789
436905,4,0,0.43085927
327183,0,0,7.6792356e-05
212138,0,0,0.22240588
656876,1,0,0.27957836
864739,0,0,0.37651977
443911,0,1,0.5005049
272734,0,0,0.2437999
602998,1,0,0.33310184
296354,1,0,0.35202083
730778,1,1,0.6737407
453407,1,0,0.29625583
849058,0,0,0.42237478
82994,0,0,0.36214578
262089,0,0,0.002444939
391044,0,0,0.00018276938
838931,1,1,0.8250493
324102,0,1,0.6275218
747649,1,1,0.7843504
785951,1,0,0.28164738
494853,0,0,0.3249359
68139,0,1,0.73893094
335595,1,1,0.83605593
485993,1,1,0.5318996
851758,2,0,0.0021645091
739898,0,0,0.075482525
119993,0,1,0.542592
701798,1,1,0.59709597
668531,0,0,0.000579096
215300,1,0,0.31833607
438759,1,0,0.3963512
374675,0,0,0.34670633
176515,0,0,0.2291968
698585,0,0,0.00044867222
417734,1,1,0.7604338
675197,0,0,0.15372626
410273,1,0,0.19316702
146530,0,0,0.4377295
868164,1,0,0.050401956
213983,0,1,0.8020786
328671,0,1,0.6602869
657882,0,0,0.33530664
25701,0,0,0.23402137
552743,0,0,0.00012058756
396029,0,0,0.1305922
477425,0,1,0.90834934
346727,0,0,0.0033386725
165148,1,1,0.74992627
93559,0,0,0.0027707813
36786,0,0,0.45311368
782235,0,0,0.23672023
404520,0,0,0.32035118
238938,0,0,0.16675927
62598,0,0,0.10458022
388258,1,1,0.78920454
652192,0,0,0.00020020189
257397,0,0,0.07811156
361446,0,0,0.18869825
89554,0,0,0.21547411
316897,0,0,0.00026684644
152738,0,0,0.37905532
330756,0,0,0.0016046893
124307,1,1,0.76300514
788300,1,0,0.122529015
525384,0,0,0.24410146
435437,0,0,0.34769708
410879,0,0,0.08606783
490150,1,1,0.6135647
829528,0,1,0.5068544
365240,1,0,0.15851565
389240,0,0,0.2608448
449258,0,0,0.16375265
771539,0,0,0.23000534
686736,0,0,0.13589886
393869,1,1,0.5735826
181987,0,0,0.37105832
172905,0,1,0.84424037
504236,0,0,0.2768751
782619,0,0,0.0056936727
573858,0,0,0.32389325
459409,0,0,0.00023469381
436335,0,0,0.0015117198
572310,0,0,0.20355885
534346,0,0,0.010313442
539164,0,0,0.2871524
828224,0,0,0.0012905124
459251,2,2,0.004867385
232262,0,0,0.23864567
338994,1,1,0.8459842
88758,0,0,0.24764973
221755,1,0,0.40209183
277729,0,0,0.19020711
381174,0,0,0.0004187778
413191,0,0,0.21467604
27307,0,0,0.002535369
598123,0,0,0.00021794085
720942,1,1,0.6954512
180061,2,0,0.11790464
681108,1,1,0.51770705
475099,0,0,0.0022208823
76638,0,0,0.000291759
742854,0,0,0.02616883
67900,0,1,0.8709599
573737,0,0,0.44230428
187725,0,0,0.3285111
864499,1,1,0.69249886
115699,0,0,0.006483688
719156,0,0,0.24153572
773315,0,0,0.21318987
381053,1,1,0.7139441
308770,0,0,0.003020694
267782,0,0,0.28504178
772010,0,1,0.6927924
538375,0,1,0.5011838
825147,1,1,0.76676553
417384,1,0,0.28078857
36075,0,0,0.00012544885
218941,0,0,0.00028622613
812985,1,1,0.6646998
58892,0,0,0.28365737
141776,0,0,0.31359872
506910,0,0,0.13157552
500077,0,0,0.00020578862
792361,0,0,0.20849517
558213,0,0,0.0015501988
135645,0,0,0.20313773
424568,0,0,0.25594637
494943,0,0,0.0023358022
582598,0,0,0.24555619
25978,0,0,0.14879158
337315,1,0,0.15709446
160300,0,1,0.6529431
503938,1,0,0.19369902
133313,1,1,0.9209444
823381,0,0,0.297889
668106,0,0,0.2763199
644308,0,0,0.40384513
379840,0,0,0.11851176
391952,0,1,0.5519888
164887,0,0,0.3482871
609016,1,0,0.40856817
606895,1,0,0.26564947
678505,0,0,0.30277973
867275,1,1,0.7400763
284684,5,0,0.0008794332
451671,1,1,0.70038587
237771,0,1,0.71530217
546903,1,0,0.14876352
807844,0,0,0.29448637
806764,1,0,0.41298077
241288,0,0,0.018675074
831716,0,0,0.39856103
112521,0,0,0.015502475
612618,0,0,0.052103348
184865,0,0,0.23339838
367787,0,0,0.00017795204
740559,0,0,0.0034659707
594385,0,0,0.00014218916
288426,0,0,0.23414613
715312,1,1,0.5168592
842211,0,0,0.28650165
153635,1,0,0.48123366
760701,0,0,0.00066826656
61261,1,1,0.7989951
300828,1,0,0.37074307
431334,0,1,0.7774824
716172,1,1,0.8655678
101598,0,2,0.01632237
14930,0,0,0.19954337
764448,0,0,0.073797256
429400,0,0,0.05620395
538053,0,1,0.5469844
47907,0,0,0.00015851785
17141,0,0,0.20655352
314679,0,1,0.6846824
155453,0,0,0.2318189
476452,0,0,0.0021653182
435897,1,1,0.90001804
45489,0,0,0.18466221
146790,1,1,0.822455
579204,0,0,0.10509546
144971,0,0,0.17388567
734932,1,1,0.759326
854841,0,0,0.18120368
191502,0,0,0.22299518
231866,1,1,0.8554395
144896,0,0,0.0032639485
165614,0,0,0.26781434
804195,0,0,0.0001603097
656123,0,0,0.19619335
715565,1,1,0.5309109
369953,0,0,0.2500165
334537,0,0,0.2722507
492076,1,0,0.2919881
455184,0,0,0.00013615881
429455,0,0,0.00017196292
697260,1,1,0.7120929
331380,0,0,0.31085435
76233,1,0,0.3909744
172911,0,1,0.7373667
616668,0,0,0.000117840485
702467,1,1,0.70965433
494484,0,0,0.13811055
108188,0,0,0.19232728
237010,0,0,0.0010570808
587362,0,0,0.2143052
358455,1,0,0.32000816
577122,3,3,0.0020792456
474192,0,1,0.8192929
406639,0,0,0.34297955
604434,0,0,0.0003963117
793964,0,0,0.00022309189
863410,1,0,0.31754372
765322,0,0,0.22763221
828682,1,1,0.9067913
270357,0,0,0.23523986
239936,0,0,0.2627246
206874,1,1,0.7158476
557809,1,1,0.8669945
869916,0,0,0.103845105
16288,0,0,0.29089603
474902,0,0,0.1666277
826444,1,0,0.12679142
164311,1,1,0.8510457
355359,1,1,0.84572667
740500,0,0,0.06252055
37478,0,0,0.00054015015
746531,1,0,0.23960453
770252,0,0,0.17447995
700408,1,1,0.60371494
668719,0,1,0.69391656
852118,1,1,0.7732021
582928,0,0,0.00035950332
226724,1,1,0.8113918
140196,0,0,0.26755983
431666,0,0,0.4080855
864656,0,0,0.00020358844
112306,0,0,0.41962442
625435,0,0,0.0012993546
129017,0,0,0.4312031
587088,0,0,0.19551702
604563,1,1,0.55318713
332783,0,0,0.10512813
714515,0,0,0.28751737
67463,0,0,0.40115184
142574,0,0,0.28990728
297421,0,0,0.00012751894
760313,1,1,0.526546
842827,1,1,0.5631213
333397,0,0,0.40364063
728888,0,0,0.00025876376
4746,0,1,0.7588454
141573,1,0,0.316773
709516,0,0,0.002574883
448975,1,1,0.8888503
80922,0,0,0.43434042
66911,0,0,0.17272045
385004,0,0,0.016990466
767758,0,0,0.000117668635
155433,0,1,0.72744346
354738,1,1,0.8904074
238664,0,0,0.23507893
709169,1,0,0.3422149
705506,0,0,0.20436737
223687,1,0,0.48672065
519218,1,1,0.5391132
636267,1,0,0.2758362
408622,0,0,0.07207554
365579,0,0,0.0026649216
642478,0,0,0.24758446
75752,0,0,0.25750118
744417,0,0,0.21825495
373579,1,0,0.29191512
825550,0,0,0.00034622804
721477,0,0,0.0006860282
675826,0,0,0.3252129
702043,0,1,0.57464296
38259,0,0,0.19264078
488400,1,0,0.4854125
427802,1,1,0.76179135
479203,1,1,0.66996574
119454,1,1,0.9129486
315236,0,0,0.18131554
843047,0,0,0.15915179
793024,1,1,0.77203876
821936,0,0,0.25217482
380589,0,0,0.19233514
816444,1,1,0.7789701
156378,0,1,0.8718465
159111,0,1,0.82600224
581547,0,0,8.6401866e-05
694885,1,1,0.73363554
624843,0,0,0.005424034
334049,0,0,0.07913844
414926,0,0,0.1678244
256818,0,0,0.2517533
374073,0,0,0.118842244
386858,0,0,0.090054624
47371,0,0,0.22807257
483548,2,0,0.030278938
658982,0,0,0.23046425
448574,1,1,0.73413336
87587,1,1,0.9029784
169383,0,0,0.48695222
610413,0,0,0.35143316
207967,0,0,0.14206743
353022,1,1,0.81460905
157226,0,0,0.013306111
